sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
B5_19_2023_01_09,3.0,310833.0,47982.0,47306.5,1777.5,7324.0,119870.5,107.0,1981.0,1138.0,73040.0,51827.0,35067.5,1527.5,0.0,48987.0,12235.0,16697.0,24712.0,1347.0,462.0,1202.0,17.0,267.0,16249.5,2061.0,137792.5,115479.5,6419.0,12861.0,55.0,15745.0,1707.0,70483.0,32208.0,13319.0,20433.0,21639.0,23651.5,45692.5,78971.0,11496.0,50459.0,125834.0,127382.5,49349.5,3644.0,28327.5,554.5,5639.0,942.0,106080.0,84678.0,56450.5,46819.0,92220.5,5241.0,72089.0,9339.0,2746.5,35326.0,18281.5,89651.0,6049.0,1893.0,2791.0,7332.0,3037.5,14725.5,5679.5,27364.5,9137.0,306.5,180.0,5.0,23830.0,22598.5,177851.5,4091.0,10638.0,31124.5,50531.5,6291.0,87790.0,75194.5,2311.0,53825.5,924.0,47846.5,21819.0,38195.0,5288.0,18112.5,59898.5,84168.0,342053.0,185610.5,72955.0,34841.0
B6_25_2023_01_10,16.0,296865.5,78023.5,76553.5,3774.5,5750.0,165217.0,549.0,4175.0,595.5,79346.0,95407.5,81202.5,7441.0,0.0,60602.0,38815.5,28084.0,56269.0,4147.0,843.5,2591.5,153.0,760.0,28700.5,2853.0,145361.0,144426.0,4737.0,20972.5,216.0,28185.0,3211.5,115191.0,50329.5,22282.5,31649.0,32136.5,35077.0,60379.0,92459.0,14469.0,63151.0,154867.0,179510.0,62778.5,5732.5,35147.5,728.0,11346.0,682.0,154690.5,138216.5,59112.5,66411.5,119141.5,9287.0,116362.0,16060.0,3502.5,63911.5,31141.0,167004.0,5045.5,4577.0,4229.0,25232.5,6324.5,28656.0,7552.0,66365.0,11835.0,1231.0,515.0,64.0,14215.5,41609.5,184986.0,5035.5,16128.0,46311.5,75061.5,8377.0,116389.5,104256.5,4767.5,85706.0,2397.5,79890.0,13389.5,71997.5,11787.5,39937.5,131115.0,140634.0,492562.0,279317.0,112282.5,59216.5
C1_05_2023_01_06,0.0,406978.5,66010.5,57931.5,1095.5,3151.0,163178.0,101.0,1305.0,810.5,73357.0,75918.5,63423.0,1619.0,0.0,45387.0,14685.5,14401.0,40087.5,833.0,292.5,1243.0,6.0,371.0,17451.0,2732.0,231148.5,147205.0,6968.5,7710.0,7.0,22908.0,1522.0,88814.0,42630.0,14787.0,18924.0,28195.5,27806.0,72400.5,101159.0,12710.0,54374.5,162522.5,194733.5,67132.5,1975.5,33219.5,715.5,5417.0,1305.0,156548.0,122299.5,59468.5,57259.5,127265.5,2615.0,109438.5,10330.5,3713.0,73926.0,22097.0,131333.0,8055.5,1164.0,2697.5,4186.0,5033.0,9533.0,6217.0,23878.0,10250.0,68.0,138.0,2.0,23619.5,10687.0,194258.0,5328.5,10084.0,17943.5,67030.0,4222.5,106199.0,69131.5,1903.5,58705.0,1156.5,52076.0,21646.5,53090.5,6667.0,33095.0,71630.5,113304.5,419751.0,214513.0,85405.5,35711.0
C2_10_2023_01_07,5.0,373127.5,47658.0,71517.0,1332.0,17471.0,130553.5,290.0,2316.0,1198.5,90925.5,64177.5,62198.0,2977.5,0.0,43058.0,25761.5,18871.0,35778.0,2163.0,590.0,2343.5,25.0,710.0,21064.5,3430.0,214775.0,124846.5,9560.0,17387.5,45.0,27435.0,2452.5,99564.0,52040.5,26336.5,26998.5,35717.5,33728.0,66582.5,101248.0,19041.0,66249.0,149131.0,188689.5,68730.0,5373.5,47969.5,1101.5,10272.5,1256.0,133832.0,99067.5,82119.5,60785.0,119045.5,4901.0,104137.5,13897.0,5626.0,57554.0,29739.0,123498.0,9170.0,2041.0,5049.5,16447.0,6818.0,20782.0,12740.5,40604.0,15162.0,325.0,312.0,2.0,36802.0,26636.0,193873.5,7576.0,17929.0,37230.5,75474.0,8505.5,110505.0,85600.5,5388.0,69312.0,3134.0,68393.0,33120.5,63659.5,11396.5,32200.5,93212.0,108774.0,365501.0,189652.5,86412.0,32732.5
C3_16_2023_01_08,64.0,242821.0,56196.0,60686.0,2686.5,12967.0,133604.0,497.0,4515.0,1256.5,87080.5,58121.0,43464.0,4886.0,0.0,59312.0,31300.0,18579.0,62701.0,3943.5,997.0,1485.0,336.0,946.0,36571.5,3405.5,140703.5,105112.0,5140.0,24748.0,472.0,22395.0,5226.5,104897.0,52058.0,27970.5,32788.0,31177.0,22329.5,59713.5,53917.5,15086.0,62937.0,149375.5,131161.5,65263.5,8467.0,42784.5,650.5,14402.0,707.0,144607.0,111636.5,79821.5,56135.5,107200.5,10160.0,91904.5,15371.5,1314.0,40860.0,25698.5,130891.5,2502.5,3483.0,1550.0,17786.0,4440.0,30225.5,8649.0,51110.0,13791.0,3015.5,606.0,62.5,10175.0,55787.5,174670.5,3109.0,14169.0,78921.0,62245.0,14767.5,91039.5,106141.0,6366.5,94283.5,3681.5,84083.0,9035.0,70947.0,12258.5,43674.0,113527.0,154367.0,354852.0,284286.5,116630.0,61626.5
C4_17_2023_01_09,2.0,374777.5,53008.0,64131.0,1518.0,13102.0,158817.5,222.0,2271.0,2366.5,86894.5,79785.0,69768.0,3135.0,12.0,49546.0,14180.5,19821.0,32289.0,1548.0,472.5,1749.5,22.0,484.0,24439.0,3332.0,169293.5,135072.5,6066.0,11526.5,32.0,22360.0,1578.5,86594.0,31651.0,18342.0,18495.0,31123.0,34467.5,54706.5,113904.5,14771.0,71086.0,162253.0,174815.5,53117.5,3398.0,29366.5,613.0,8659.0,848.0,159758.5,127428.0,91705.0,67986.0,145805.5,6410.0,92905.0,12408.0,2349.0,55730.5,20811.0,107316.0,5683.0,1970.5,3648.5,10367.0,5909.5,17996.5,9843.5,32445.5,17886.0,323.0,238.0,3.0,36402.5,32901.0,238699.0,3422.5,18105.0,33624.5,87865.0,7365.5,122889.0,90425.5,3661.5,85433.5,1737.5,73221.0,24325.5,75316.0,10610.5,35832.0,94931.0,130420.0,476200.5,259332.0,98054.5,55285.0
C5_19_2023_01_10,0.0,1068242.0,62203.0,36483.0,49.0,6355.0,74969.0,5.0,60.0,2488.5,4303.0,73443.5,897.0,136.0,0.0,21312.0,744.0,12048.0,3006.0,81.0,5.0,164.0,0.0,28.0,904.0,2125.0,152320.0,426810.5,309.0,497.0,0.0,26592.0,97.0,51654.5,8656.0,2359.0,344.0,16889.0,2159.0,181199.0,41283.5,7975.0,11669.5,439892.0,354270.5,83246.5,13.0,8644.0,29.0,1272.5,439.0,559460.5,153455.0,66506.0,5919.0,293532.0,17.0,352725.0,113.0,8428.5,45119.0,57818.5,104770.0,25920.0,45.0,1177.0,2.0,4917.5,237.0,4344.0,231.0,5514.0,0.0,15.0,0.0,12701.5,127.0,340003.0,4585.0,3200.0,311.5,67812.5,143.0,222161.0,3478.0,477.0,20576.0,212.0,5808.0,12155.0,593.0,2131.5,6176.0,15737.5,98206.5,1191869.5,23281.5,195947.5,6252.0
D1_05_2023_01_07,0.0,838881.5,96640.0,33057.0,157.0,1970.0,220873.0,2.0,256.0,977.5,15775.0,66329.5,28508.5,125.0,0.0,16114.0,3313.5,9147.0,21879.5,93.0,15.0,127.5,0.0,32.0,5029.0,1907.0,289475.0,258086.0,1288.0,435.5,0.0,22688.0,462.0,29949.5,41798.5,1057.0,3985.0,12320.0,10879.0,101464.5,104397.0,5060.0,39572.5,288952.0,450199.5,60121.5,132.0,8247.0,195.0,1092.0,832.0,395002.5,250640.0,51386.0,24552.5,205313.5,93.0,309001.0,899.0,4647.5,166399.0,30620.0,221293.5,14733.5,331.0,864.0,103.0,6036.0,1512.0,3253.0,7112.0,4267.0,4.0,2.0,0.0,7649.0,770.0,187033.0,11435.5,2335.0,2075.0,42741.0,650.0,160982.5,13059.0,313.0,40931.0,96.0,22018.0,4526.0,9600.0,1478.0,37346.0,10844.0,162724.0,690308.5,64405.0,97751.0,9245.0
D2_10_2023_01_08,0.0,269322.0,25758.5,39638.5,2487.5,5079.0,67481.0,196.0,1615.0,324.5,45425.5,39620.0,29898.5,1779.0,0.0,39318.0,17983.0,12379.0,25894.0,1559.0,404.0,914.5,43.0,528.0,18253.0,1734.0,102114.5,69335.0,5094.5,17027.5,121.0,13876.0,2844.0,66601.0,36733.0,14739.5,23059.0,15243.0,21381.0,44500.0,72449.0,15565.0,47016.5,93157.0,134519.5,49545.5,4824.5,24987.0,583.0,5907.0,404.0,79839.5,67515.0,46640.5,46484.5,78038.0,5419.0,86388.0,10670.0,2402.0,31329.5,15659.0,88121.5,2402.5,1336.0,2729.5,7329.0,2313.0,17071.5,8625.0,18788.0,7585.0,551.5,224.0,7.0,10071.5,17463.5,123739.0,2195.0,7046.0,35305.0,48847.5,6251.0,55483.5,49858.0,4666.0,54489.5,1991.0,54868.0,20148.0,36433.0,4751.0,27455.0,80259.5,86228.5,283363.0,169396.0,67094.0,21694.0
D3_16_2023_01_09,151.0,303828.0,49702.0,52899.0,3655.0,13400.0,167774.0,276.0,5688.0,517.5,95624.5,55477.5,49461.5,4485.5,0.0,52195.5,22101.5,19421.0,38450.0,2243.0,572.0,1331.5,67.0,687.0,25189.5,2324.0,138270.0,94014.0,5622.5,19728.5,166.0,12294.0,1913.5,73048.0,38891.0,20811.5,20955.5,24140.5,19781.0,54183.5,51449.0,17209.0,52907.5,151684.5,109087.0,67338.0,3778.5,41455.0,505.0,10659.0,704.0,121005.0,111441.5,63138.5,51251.0,103100.5,8209.0,84155.0,13820.0,1263.0,38143.0,20641.0,100899.0,2305.5,2064.0,949.0,11640.0,2506.5,20131.0,7444.0,25816.5,11586.0,769.0,312.0,16.0,6938.0,40691.0,170645.0,2316.5,12161.0,45048.0,65115.0,9146.0,90170.5,119352.0,5722.5,88234.0,2275.0,79546.0,10997.0,59240.0,9127.5,30789.0,79104.0,122965.0,358110.0,221461.5,67694.0,39414.0
