sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
A1_05_2023_01_04,0.0,0.09968198830721703,0.013299090045325595,0.010776210867782276,8.773180152320855e-05,0.0007453985581739602,0.03178894259691066,7.507611377291685e-06,9.974397972687524e-05,0.0002358462488380631,0.011657926198249633,0.014363883841807765,0.013728739919288888,8.494326015450021e-05,0.0,0.006754919710922642,0.0020319886450595468,0.002940838628076257,0.006055746588514577,6.477996102691683e-05,2.5311375500583395e-05,5.770135601404181e-05,0.0,1.716025457666671e-05,0.001653819534826254,0.0004665444213031261,0.04803015828940576,0.027831251633575797,0.0012422951797595656,0.00026898699048925065,6.435095466250015e-07,0.0034599363290204253,0.00018854829716112546,0.011406635720292569,0.00844284525172002,0.0007824003571048978,0.0023918177332140265,0.004435389550112823,0.0046637281875735945,0.01329383471736149,0.02389737052346606,0.0016503874839109208,0.01014417724140542,0.03267366097192893,0.04639049596460526,0.010355784630653942,0.00012183780749433363,0.0034261520778226125,0.0001566945746031879,0.000397688899814251,0.0002649114300272923,0.032830033791758806,0.025787358061903687,0.010331331267882191,0.009663261106894337,0.024909825543489392,0.0001325629666047503,0.02630452523420798,0.0008036361721435228,0.0010706926339928984,0.017263108852535604,0.004447616231498698,0.02856592503263934,0.0025048609102378185,0.00014243011298633367,0.00030952809192662576,0.0003106006078376674,0.0009980833068153774,0.0008181151369425853,0.0009577567085602107,0.004266897300488177,0.0013213396024033366,2.1450318220833385e-06,4.9335731907916785e-06,0.0,0.004172944906680927,0.0008671291140771897,0.042665219199193125,0.0019584140535620883,0.0013436479333530033,0.0016074868474692538,0.011305926476245757,0.0004378009948872094,0.022566807284227764,0.009283483222794481,0.00017074453303783375,0.011269782690043653,7.314558513304185e-05,0.01069083860126336,0.002808168409880403,0.010704030546969171,0.0005270343186858763,0.008865094765897126,0.006842329757672538,0.027652570482796256,0.08662517960619576,0.04198964142682798,0.021515741691406926,0.007765873208670519
A2_10_2023_01_05,2.3624657350184604e-06,0.07425997606526902,0.01234122569151956,0.010859369059229232,0.0006954508507460593,0.0014481914955663162,0.03409126648096702,4.547746539910536e-05,0.0010589752657220249,0.0004417810924484521,0.021829183391570573,0.010123165674554103,0.009364814173613177,0.0006400805600815641,0.0,0.009787104923747727,0.005414033194120118,0.003119636003091877,0.008183581306103947,0.00021527969010355722,0.00017482246439136606,0.00015164076936649744,1.0040479373828456e-05,6.0538184459848047e-05,0.00554101572737736,0.000454626999882615,0.03585012222068826,0.01742687614847211,0.001838588958278117,0.004918358352091558,4.665869826661459e-05,0.0032985927825195252,0.0007328073401810388,0.018743803141636466,0.0091933877537159,0.004846893763607249,0.005890513002051654,0.00485560535600513,0.005769584287240397,0.010774467946877005,0.021064778072183665,0.0036060086362888024,0.014203882269473177,0.030751035239867792,0.03337632528790706,0.013134718870268885,0.001370230126310707,0.009918664734366568,0.0001869301012833357,0.002816354464358882,0.0002415621214056376,0.023264233671485852,0.022263286470380218,0.017302846697383644,0.013228774537344308,0.021295118481347963,0.002311968029932441,0.016036122101088433,0.0030131773909076076,0.0005547364854040222,0.008015993893026076,0.004693038182614172,0.023185091069362732,0.0009940074580090173,0.000573193248958854,0.000519447153487184,0.0018360788384346597,0.0005860391563930168,0.0036256466327111436,0.0012955171474407483,0.005705059441852705,0.0019295438890763277,0.00015518446796902513,5.935695159233882e-05,5.315547903791536e-06,0.003602464937686275,0.007525634598901306,0.03828169007845601,0.0006176371355988888,0.0024123728236707252,0.00728392482338723,0.011439354397176263,0.0016036712717522187,0.017384056457024902,0.020434885645584367,0.0008174131443163873,0.015015536903560457,0.0003567323259877875,0.014901695585954255,0.0053574816705881136,0.008000490211640017,0.0017247476406719148,0.004308546884239917,0.016173883384261695,0.02393458332379734,0.08052774531438144,0.05531462506561379,0.014252165162932618,0.01110949511892431
A3_16_2023_01_06,2.4806982443329193e-05,0.09343180972667652,0.011596714770493413,0.015218298697892482,0.00017733852322620458,0.0017608247348223855,0.028279174954305302,2.1823864301409862e-05,0.00016234442940761003,0.00010495865673016181,0.01266043189741465,0.01255680779353745,0.016681832158939907,0.0002024595181055253,0.0,0.005360663301029043,0.0034959789530024654,0.0018809344915891376,0.007331169839984758,0.00014523075164607282,4.600282187275604e-05,0.0001603818516826631,1.0990435259702807e-06,4.4746772128790004e-05,0.004040712026338735,0.00041795055230469817,0.04510874996437921,0.02979138034293141,0.0009987950557799915,0.000614365331017387,3.92515544989386e-06,0.004822917004393583,0.00036197783558921174,0.015225520983920287,0.00929037193124478,0.0017966221525254175,0.0036957693654020626,0.005102545078644022,0.005688963302858165,0.015075344536407348,0.020242026655102635,0.002318510821143305,0.011109995494706575,0.03668944853057488,0.0418401160150346,0.013370178505864456,0.000373360786393904,0.006368721723670784,0.00011508555779088797,0.0007470355852237994,0.00014711482626202186,0.03948400220468131,0.027395700965643192,0.01144740185717945,0.013370492518300449,0.030133025873290174,0.0006423124378206312,0.025143132756058104,0.002333897430506889,0.00043168859637932673,0.014196109715631122,0.0048140461530768236,0.02811722304044268,0.0008362151170453879,0.0002086612637163576,0.00034612020757164054,0.001023366528896327,0.0008314264273965174,0.0020867696433815716,0.0006964795830291665,0.006117119259332587,0.0011576068452826972,2.4257460680344053e-05,1.177546634968158e-05,3.140124359915088e-07,0.0027113403785686825,0.0019455425502943905,0.02216519581933263,0.0007099821177768014,0.0024007820793730803,0.004560324104795684,0.013632928411680352,0.00094486341989845,0.023982228780197498,0.010375834419358427,0.00033826989667185285,0.011450620484648363,0.0002078762326263788,0.00991415763534191,0.002844717160756076,0.01382604605981513,0.001146223894478005,0.007253687271403853,0.011414195042073349,0.022102942853897314,0.0867722339841686,0.034413878910053416,0.013281941011350842,0.004051702461598438
A4_17_2023_01_07,0.0,0.07571834816283032,0.009797251234538812,0.011271604731594798,0.0002622406128263142,0.002364132993343056,0.02258481959732809,2.709497106692545e-05,0.00019972864386476474,8.3800874799848e-05,0.014215279802508626,0.012784471794667343,0.01193736687781068,0.0005041599973524343,0.0,0.010650839590900773,0.003135662294473758,0.00292664394624319,0.007729034032348105,0.00019392257863613786,5.554469068719717e-05,0.0002866260867865471,2.1288905838298567e-06,7.702713203311664e-05,0.00344280314506812,0.0003878451572722757,0.037332322045794175,0.029696572128119346,0.0008822316114898548,0.0012259506730245662,4.257781167659713e-06,0.0037011730477420164,0.00024762868200093653,0.016254079607540956,0.00842092347209281,0.0022600108902430137,0.004555825849395893,0.005446669790974878,0.007416474187540358,0.01177760331626963,0.022992211840870073,0.0020342517206032385,0.01403451763839071,0.027625645428821947,0.03761701277750452,0.01146417256167759,0.0007454987753556917,0.005794646633677249,0.00010625099368387194,0.0008968435423152324,0.00018018155759505424,0.031033999253533548,0.025303412872878815,0.015558996831920508,0.01413205953423164,0.02752471666159765,0.0012426914944337736,0.017691661358148973,0.0019333229533789412,0.000374297671738813,0.011929625457505843,0.0033200048654826618,0.022611721032887392,0.0009251964941816937,0.000366749786941598,0.0005898962272284912,0.0023262000338493604,0.0008400408708284994,0.0029893494507123607,0.0016177633082030702,0.007132847901121935,0.0021271487642612686,4.277134718421803e-05,3.057861020410158e-05,0.0,0.006014793273596018,0.003410095644280189,0.04501364957551373,0.0006186362501101943,0.0027513007763386586,0.005601691732579216,0.012830242942219685,0.001534543039926085,0.023582398371359996,0.018374067558020252,0.00039916698446809814,0.01545564887085095,0.0002212110852106842,0.014618414264882954,0.003960510627954017,0.013759310146553795,0.0013123642771772962,0.005175236241536572,0.01119670649014551,0.022338255360619067,0.08672364803593877,0.0465822548647811,0.016979353922350265,0.006550112487675417
A5_19_2023_01_08,0.0,0.17336540576304105,0.009412621151916961,0.0018294763461788501,2.2521962595004786e-06,0.00030075482357637157,0.004854695660286339,1.7324586611542143e-07,5.370621849578064e-06,0.00014734560913116592,0.00022591260941450954,0.005938175306972184,3.4822419089199704e-05,1.1953964761964077e-05,0.0,0.0016394256310502328,2.304170019335105e-05,0.0013826752574671783,0.000148818198993147,8.662293305771072e-06,1.7324586611542143e-07,1.3339931690887449e-05,0.0,1.9057045272696356e-06,5.370621849578064e-05,0.0003080311499532193,0.009512410770799444,0.07226648124739103,1.4032915155349134e-05,1.8970422339638647e-05,0.0,0.002685830662387378,1.2646948226425763e-05,0.0022794824834136574,0.000567726703260236,7.813388561805507e-05,7.796063975193964e-06,0.0009892338955190562,9.182030904117335e-05,0.026668775646343512,0.0034510576530191947,0.0006760053695823744,0.0007579506642549687,0.06871823266348108,0.03986118848223368,0.012843062546868421,3.4649173223084285e-07,0.0006557356032468701,1.5592127950387928e-06,0.0001803489466261537,4.313822066273993e-05,0.1435629588904018,0.02022610837724322,0.007867094780301287,0.00036901369482584764,0.04071043971793147,1.7324586611542142e-06,0.06382888782997166,3.984654920654693e-06,0.000589555682390779,0.002136554643868435,0.004082971949675195,0.007663357641749551,0.002599380975195783,1.7324586611542142e-06,6.860536298170688e-05,0.0,0.00033713645546061007,9.008785038001914e-06,0.00037247861214815604,7.2763263768477e-06,0.00032067809817964505,0.0,3.4649173223084285e-07,0.0,0.0007943322961392073,2.0789503933850572e-06,0.029191581948716277,0.0003097636086143735,0.00014933793659149326,7.6228181090785424e-06,0.004420541519801093,1.0221506100809863e-05,0.02666279866396253,0.00016648927733691997,3.3263206294160916e-05,0.0010975125618411948,1.7497832477657564e-05,0.0002473950968128218,0.0005329042841710363,1.1087735431386971e-05,0.00015488180430718674,0.0004414304668620938,0.0007349089640616177,0.008772737545419651,0.17960078435333426,0.0007345624723293868,0.008727087259698238,0.0003291671456193007
A6_25_2023_01_09,0.0,0.025629212304408094,0.0168507533661407,0.020890961742687876,0.0015222193031904972,0.004945608746775044,0.04285188625987195,0.0003236644218334381,0.001785136922950599,7.712796218299982e-05,0.01944825932086304,0.01664414598425757,0.014752599775427946,0.0029668328603614626,0.0,0.016626604491973472,0.007814291156146106,0.008873674431404813,0.013182602088584263,0.0020345400856202284,0.00013316518072480763,0.000733944227746723,0.00024039352460931445,0.0003953319973132167,0.009089905744852375,0.0005854899642528959,0.01985444383674891,0.012475755029852275,0.0005968885214958702,0.0005809851452227384,9.077892894105287e-05,0.0017289631947412108,0.0009468993091723508,0.007063487984453187,0.014992174242031777,0.0008948891258241686,0.007978990070082015,0.0032925449272086086,0.006771562060332222,0.004799270383128716,0.009890603200045976,0.002780428909280248,0.02115135393359774,0.019918808145013126,0.03176655044916117,0.0034882315356852996,0.0028104610361479646,0.003203131094943361,0.00014415420896504036,0.0008153039896247193,6.252142775188303e-05,0.024299676397007516,0.02600891394478334,0.009670549615906162,0.016498285404447772,0.020349496146229704,0.0033623696221760503,0.022841548382746078,0.0035134175693539074,0.0002263330288485198,0.00635425200653854,0.007003560240385334,0.02216213976719778,0.00035574419371486285,0.001078699393221353,0.00039075892344926893,0.007597786823363384,0.0013663252628135312,0.007688019713634114,0.0015600324811103042,0.011100147109643268,0.0029673106441979943,0.0009077892894105287,0.00019855331149588182,6.142935041123879e-06,0.0021456589550307805,0.004836605777211991,0.03652275203216823,0.0005385306386051933,0.004831486664677721,0.018343145306964855,0.013425862316212768,0.0030727643624039545,0.017983237568388783,0.02444198772546022,0.0011567829230774167,0.02134963422575846,0.0007705288186583051,0.017882766453049512,0.0009805489422309516,0.020710632471813997,0.00308962330635015,0.014068754595683278,0.02468456540475082,0.02666730007152424,0.07200386704586322,0.03101226628094495,0.026544987409372084,0.008930325943450734
B1_05_2023_01_05,0.0,0.10064022588642445,0.013562417152324752,0.011439251371234069,0.00010644449565039048,0.0009565389803640353,0.0327953786038282,8.525302855294432e-06,0.00010790597613986953,0.0001869477126125279,0.010239863049534932,0.013913659629962884,0.014463785244210953,0.00012641806233993743,0.0,0.007337728167551918,0.0019483970725571475,0.002650394867670249,0.006478255849697449,6.917674316867482e-05,2.3870847994824412e-05,9.207327083717987e-05,0.0,2.3140107750084888e-05,0.0018748358879200355,0.0004097016972172924,0.04549235572629978,0.028651107095828788,0.0008902851981743185,0.00040458651550411576,0.0,0.004249010943078745,0.000150045330253182,0.013171958281552267,0.007371464008850726,0.000998312964354978,0.0020918657406076738,0.00470012125416461,0.004876107863106045,0.015615797240042811,0.021442598161554978,0.0019040654977096165,0.009634444756768237,0.03604376257177696,0.04810864938254885,0.01062788611949162,0.00013762274609261012,0.0035608972126156945,0.00012227720095308014,0.00043418149541606647,0.00024601588239563934,0.034242000708330875,0.027171236310190465,0.011722778586193004,0.009891908902998129,0.027813678775357297,0.00016563445547429183,0.0290340149840723,0.0007749500295462639,0.0010514134221393833,0.017054746571975723,0.005026640353522387,0.03007544162286691,0.00223557798873978,0.00020314578803758734,0.0003451529755986346,0.00036220358130922343,0.0010727266792776194,0.001183555616396447,0.0009857685901536162,0.005238189654374479,0.001416418174386775,1.7050605710588864e-06,6.333082121075864e-06,9.743203263193638e-07,0.003671238989571362,0.0009933195726825913,0.03607506261225997,0.0017169959950562987,0.0019028475973017172,0.0013923037463103706,0.014424690641117389,0.00045793055337010094,0.023222559607699665,0.00944920210472677,0.00018317222134804037,0.010890221867353108,7.453550496343132e-05,0.009011854068250164,0.00274027591777321,0.009799348471997791,0.0006273405001088803,0.007711867172858554,0.007721975746244117,0.025313816398103386,0.08917686008711398,0.03153485168165252,0.01932284250160641,0.005128335037581971
B2_10_2023_01_06,0.0,0.08633079935557736,0.011769165554636333,0.010544864981161651,0.00023339830493280435,0.0021021855558145315,0.032224654032636066,1.1525842218903917e-05,0.00024716528313871737,0.0001533577339681938,0.013951391681415477,0.01119671539109744,0.01048771601349292,0.0002407620374615485,0.0,0.01000667218199561,0.002526080419643109,0.0032707778918978454,0.0061125383234253775,0.00010213176855084304,4.322190832088969e-05,9.700917200910797e-05,3.2016228385844216e-07,2.9134767831118236e-05,0.0027505141806278767,0.00037619068353366954,0.04624536084850689,0.02156020843845328,0.001580000870841412,0.0012283026020229134,3.201622838584422e-06,0.0031110169122524826,0.00027197786013774663,0.01578992359647258,0.00836439974694373,0.0018708683057268069,0.0037121216001967075,0.004479710675747323,0.005414744625755903,0.012764550095152231,0.021755507431606935,0.0025497724286486336,0.01252218724627139,0.03343694852046605,0.03970444538927892,0.011906355093269677,0.0003592220824891721,0.005171581371165417,0.0001123769616343132,0.0008545131356181822,0.0002545290156674615,0.025936986939940117,0.02270110673698284,0.01440490155650096,0.012288788941338585,0.025384226756858516,0.0004767216406652204,0.021380917559492556,0.0014372084922405469,0.0007438970665450904,0.01203730146736778,0.004399990267066571,0.02723332402728295,0.0013165073112259141,0.0002414023620292654,0.00047512082924592815,0.0006417652979942473,0.0005389932048756874,0.0020980234461243715,0.0008455485916701457,0.004552387514183189,0.001679251178837529,5.442758825593517e-06,7.043570244885728e-06,1.2806491354337687e-06,0.005118754594328773,0.002548651860655129,0.0434421799721843,0.0010711029206484182,0.00151468776493429,0.003313999800218735,0.012971855173950572,0.0009091008050160466,0.020125721325625533,0.014809106439872242,0.0003308877203677,0.013289135997254288,0.00012966572496266908,0.012171769626588325,0.005202637112699685,0.007800914127352873,0.000977455452619824,0.005143567171327803,0.01156458185525079,0.027345380826633403,0.09020716420739344,0.054093178750445024,0.016849500674902096,0.008408742223258126
B3_16_2023_01_07,0.0,0.10411023574423522,0.017211442481468733,0.00632240216941899,3.6004094485438214e-05,0.0005796302735972529,0.03463124529191508,1.6635555207793235e-06,6.083860190278669e-05,0.00038018184919524613,0.005376908506644627,0.011762347547761719,0.007159883548737037,4.503482445538312e-05,0.0,0.0034466493882660755,0.000738915714711873,0.002240809286489749,0.003601478877092894,3.9806507104362386e-05,9.149555364286278e-06,5.341201475645042e-05,0.0,1.5684952053062194e-05,0.0011105421355145399,0.0003314040248181095,0.04783940082532554,0.041725834286461524,0.00024620621707533986,0.00017366331382992722,1.1882539434138025e-07,0.0037532189056668367,0.0001437787271530701,0.007901948136398957,0.007440846193657231,0.0004698356092258175,0.0012231886093501682,0.0026875927692133384,0.0025717380097304925,0.018013692131364563,0.01927294424789734,0.0012697681639319894,0.006884327459259377,0.044631887543171496,0.058594703156044065,0.011179746639305932,5.810561783293494e-05,0.0025016310270690786,6.939403029536606e-05,0.00026260412149445035,0.00015910720302310817,0.05030627542454977,0.037539437405723186,0.008118804481071976,0.006892526411468932,0.031630785259400884,5.05007925950866e-05,0.03505254072755244,0.0005355460522966008,0.0007863864597512545,0.029410176289949172,0.005634819025062593,0.04510487202534736,0.002507453471391806,0.00011395355317338366,0.0002636735500435228,0.0001040910454430491,0.0011930663718846283,0.0004116111659985412,0.0008510274742729654,0.0022012404301740692,0.0011705489596569368,9.50603154731042e-07,2.376507886827605e-06,2.376507886827605e-07,0.003212801012202239,0.00030229180320447135,0.03691091048235446,0.0017081744563545117,0.0008241729351518134,0.0007363609687335334,0.011203630543568549,0.00022428293181935523,0.024444047171542697,0.0036040930357684044,9.018847430510761e-05,0.008273455731807282,4.5747776821431394e-05,0.004803160090067272,0.0013754633521986471,0.0035589987986158504,0.00035641677032697004,0.005429904632520882,0.002091326940408292,0.023938563944014463,0.10271599797973065,0.014962731306255283,0.008676036167835879,0.0022873888410715696
B4_17_2023_01_08,0.00011950320277919636,0.07619941225586258,0.012177314121948661,0.009419777717818706,0.00016276087253520754,0.0023197314414482545,0.032838546504951445,7.4689501736997724e-06,0.00013431662062370092,5.850677636064822e-05,0.010238312415604753,0.010302981075858704,0.011287637673758124,0.00018940012815473674,0.0,0.0067620762810105366,0.002175829668101639,0.002992310404589919,0.007886402247158142,8.141155689332752e-05,2.6888220625319182e-05,0.0001248559504036812,8.713775202649734e-07,1.9170305445829417e-05,0.0033454050240515755,0.0003672233835402388,0.04905668715337458,0.029991693904994333,0.0006922471985990739,0.0003666632122772113,1.6182725376349508e-06,0.004058627524388457,0.00022245023267335821,0.012058806779192625,0.00932809635443654,0.0008771659566495908,0.0030328917005336877,0.004087009535048516,0.006506451461315662,0.010651843290221931,0.022183030980894115,0.001100114119334529,0.009558140019786493,0.027609223282087,0.040481087528938295,0.011045892653136042,0.0003313101814550324,0.004051843227980679,8.688878702070735e-05,0.0006328690447181607,0.0002137364574707085,0.04345161349552159,0.028235805960408963,0.013758802079978141,0.013275747727494108,0.03400476083332322,0.0006397155823773855,0.027575052835042323,0.0015161346440096064,0.00047888418863705043,0.014976054234536861,0.004106615529254477,0.02950683455621832,0.0012128952669573955,0.00028668320416717625,0.00034929790312335934,0.0007965012947736333,0.0008397589645296444,0.0013063193853800903,0.0010531219744916679,0.0049874537197394705,0.001506238285029454,1.2697215295289613e-05,1.3693075318449583e-05,0.0,0.00697270067590887,0.0020946048349626536,0.04607688724032561,0.0006354831772789557,0.001936200850028771,0.0037586246924115156,0.014800907352963601,0.0006049227228182341,0.02676554311871616,0.008337651320152503,0.00029272060555758357,0.008470972080753045,0.0001907071944351342,0.010049410217461596,0.002842993642367371,0.013108941173614812,0.0009879553842261374,0.0070178878244597535,0.00937589763554822,0.021638668995734297,0.09615009851234073,0.028723030476739977,0.022321766730370587,0.00549023854893236
