sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
B5_19_2023_01_09,0.0,49.0,25.0,37.0,1.0,10.0,53.0,0.0,0.0,30.0,13.0,21.0,47.0,6.0,0.0,12.0,7.0,22.0,18.0,4.0,0.0,4.0,0.0,2.0,3.0,6.0,34.0,43.0,2.0,0.0,0.0,28.0,0.0,18.0,19.0,3.0,21.0,23.0,25.0,37.0,21.0,5.0,20.0,32.0,55.0,33.0,2.0,19.0,2.0,3.0,3.0,62.0,36.0,23.0,27.0,50.0,5.0,45.0,20.0,5.0,48.0,18.0,46.0,3.0,6.0,2.0,8.0,21.0,12.0,12.0,24.0,16.0,0.0,0.0,0.0,13.0,11.0,28.0,5.0,17.0,12.0,26.0,7.0,40.0,10.0,5.0,23.0,1.0,16.0,5.0,49.0,9.0,39.0,22.0,27.0,50.0,24.0,27.0,13.0
B6_25_2023_01_10,0.0,16.0,25.0,11.0,4.0,1.0,21.0,1.0,2.0,12.0,21.0,15.0,42.0,6.0,0.0,7.0,8.0,6.0,17.0,4.0,0.0,1.0,0.0,3.0,10.0,6.0,12.0,21.0,0.0,2.0,0.0,18.0,3.0,13.0,12.0,4.0,11.0,11.0,13.0,15.0,19.0,8.0,9.0,22.0,39.0,15.0,4.0,5.0,1.0,2.0,0.0,35.0,39.0,17.0,17.0,23.0,4.0,26.0,8.0,4.0,27.0,9.0,39.0,0.0,8.0,0.0,4.0,18.0,13.0,2.0,13.0,13.0,0.0,0.0,0.0,1.0,8.0,17.0,5.0,7.0,6.0,15.0,2.0,25.0,14.0,4.0,10.0,0.0,14.0,2.0,25.0,2.0,28.0,11.0,29.0,46.0,24.0,20.0,16.0
C1_05_2023_01_06,0.0,40.0,27.0,25.0,1.0,1.0,29.0,0.0,1.0,23.0,15.0,22.0,47.0,0.0,0.0,13.0,5.0,7.0,20.0,0.0,0.0,0.0,0.0,2.0,7.0,8.0,37.0,42.0,1.0,0.0,0.0,18.0,0.0,18.0,14.0,8.0,9.0,18.0,26.0,37.0,13.0,4.0,13.0,18.0,73.0,19.0,1.0,12.0,3.0,1.0,1.0,59.0,43.0,23.0,23.0,36.0,1.0,49.0,12.0,2.0,51.0,26.0,37.0,3.0,2.0,1.0,5.0,14.0,3.0,6.0,13.0,5.0,0.0,0.0,0.0,6.0,4.0,23.0,2.0,5.0,8.0,21.0,2.0,33.0,13.0,0.0,16.0,1.0,11.0,3.0,39.0,5.0,38.0,21.0,21.0,49.0,22.0,17.0,13.0
C2_10_2023_01_07,0.0,56.0,22.0,35.0,1.0,14.0,49.0,0.0,1.0,26.0,20.0,28.0,48.0,4.0,0.0,15.0,11.0,11.0,12.0,1.0,0.0,0.0,0.0,2.0,10.0,10.0,33.0,52.0,3.0,5.0,0.0,20.0,0.0,21.0,23.0,9.0,18.0,22.0,22.0,38.0,19.0,11.0,23.0,28.0,66.0,30.0,3.0,14.0,1.0,5.0,3.0,59.0,48.0,23.0,32.0,38.0,1.0,46.0,18.0,6.0,43.0,38.0,38.0,4.0,5.0,2.0,8.0,28.0,6.0,15.0,12.0,12.0,0.0,0.0,0.0,7.0,7.0,44.0,8.0,22.0,4.0,27.0,2.0,33.0,17.0,6.0,14.0,3.0,17.0,6.0,51.0,3.0,49.0,19.0,34.0,41.0,16.0,24.0,9.0
C3_16_2023_01_08,0.0,28.0,28.0,26.0,1.0,13.0,31.0,0.0,0.0,16.0,16.0,18.0,28.0,2.0,0.0,19.0,13.0,13.0,34.0,6.0,0.0,0.0,0.0,3.0,12.0,8.0,10.0,35.0,2.0,3.0,0.0,31.0,5.0,20.0,29.0,6.0,20.0,22.0,24.0,27.0,9.0,11.0,19.0,24.0,29.0,19.0,5.0,13.0,0.0,3.0,0.0,45.0,38.0,18.0,23.0,37.0,5.0,33.0,8.0,2.0,23.0,18.0,38.0,2.0,10.0,1.0,16.0,13.0,18.0,6.0,29.0,14.0,2.0,0.0,0.0,3.0,8.0,29.0,1.0,13.0,26.0,27.0,15.0,36.0,15.0,5.0,20.0,0.0,17.0,1.0,38.0,8.0,50.0,22.0,39.0,44.0,33.0,29.0,21.0
C4_17_2023_01_09,0.0,26.0,18.0,20.0,0.0,6.0,40.0,0.0,0.0,25.0,11.0,22.0,51.0,0.0,0.0,12.0,1.0,7.0,12.0,3.0,0.0,0.0,0.0,1.0,7.0,10.0,21.0,33.0,0.0,1.0,0.0,28.0,0.0,13.0,13.0,2.0,8.0,9.0,19.0,19.0,23.0,7.0,11.0,29.0,65.0,19.0,1.0,8.0,0.0,1.0,0.0,50.0,38.0,15.0,19.0,38.0,3.0,47.0,11.0,4.0,53.0,16.0,33.0,2.0,1.0,1.0,4.0,22.0,8.0,6.0,7.0,20.0,0.0,1.0,0.0,8.0,8.0,30.0,2.0,11.0,8.0,19.0,3.0,37.0,4.0,3.0,20.0,0.0,15.0,4.0,35.0,7.0,44.0,20.0,27.0,49.0,23.0,27.0,19.0
C5_19_2023_01_10,0.0,46.0,5.0,3.0,0.0,0.0,4.0,0.0,0.0,11.0,0.0,5.0,2.0,0.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,31.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,1.0,0.0,22.0,32.0,4.0,0.0,2.0,0.0,0.0,0.0,51.0,12.0,2.0,1.0,26.0,0.0,39.0,0.0,2.0,6.0,11.0,7.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,0.0,3.0,0.0,20.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,47.0,1.0,4.0,0.0
D1_05_2023_01_07,0.0,34.0,8.0,6.0,0.0,0.0,29.0,0.0,0.0,7.0,3.0,7.0,9.0,0.0,0.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,32.0,1.0,0.0,0.0,6.0,0.0,3.0,5.0,0.0,2.0,3.0,0.0,15.0,6.0,1.0,4.0,19.0,55.0,11.0,0.0,0.0,0.0,1.0,0.0,46.0,21.0,8.0,1.0,18.0,0.0,33.0,0.0,0.0,31.0,7.0,23.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,18.0,3.0,0.0,5.0,0.0,1.0,1.0,3.0,0.0,8.0,1.0,14.0,35.0,7.0,11.0,1.0
D2_10_2023_01_08,0.0,36.0,19.0,22.0,2.0,7.0,26.0,1.0,0.0,19.0,15.0,24.0,43.0,3.0,0.0,15.0,7.0,7.0,21.0,7.0,0.0,2.0,0.0,0.0,12.0,9.0,21.0,29.0,2.0,2.0,0.0,30.0,0.0,29.0,19.0,10.0,28.0,25.0,36.0,32.0,17.0,14.0,22.0,23.0,61.0,23.0,3.0,11.0,2.0,7.0,3.0,49.0,28.0,19.0,21.0,44.0,5.0,46.0,19.0,0.0,50.0,28.0,46.0,1.0,8.0,0.0,10.0,26.0,8.0,9.0,21.0,14.0,0.0,1.0,0.0,11.0,12.0,27.0,4.0,16.0,6.0,20.0,8.0,28.0,11.0,6.0,27.0,1.0,17.0,4.0,52.0,2.0,33.0,19.0,23.0,44.0,16.0,21.0,13.0
D3_16_2023_01_09,0.0,43.0,23.0,29.0,5.0,13.0,57.0,1.0,3.0,14.0,22.0,21.0,51.0,7.0,0.0,15.0,9.0,14.0,33.0,4.0,0.0,1.0,0.0,4.0,11.0,13.0,22.0,29.0,2.0,3.0,0.0,16.0,1.0,13.0,18.0,9.0,13.0,23.0,18.0,33.0,10.0,14.0,18.0,22.0,43.0,27.0,4.0,29.0,2.0,2.0,0.0,59.0,45.0,23.0,26.0,44.0,6.0,44.0,13.0,0.0,35.0,13.0,30.0,0.0,6.0,1.0,11.0,14.0,13.0,6.0,15.0,14.0,0.0,1.0,0.0,4.0,13.0,23.0,1.0,18.0,8.0,34.0,5.0,43.0,25.0,7.0,18.0,5.0,23.0,2.0,55.0,5.0,46.0,27.0,31.0,41.0,28.0,19.0,13.0
