sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
A1_05_2023_01_04,0.0,0.041117145073700546,0.023273855702094646,0.010861132660977503,0.0,0.0023273855702094647,0.028704422032583398,0.0,0.0007757951900698216,0.015515903801396431,0.005430566330488751,0.009309542280837859,0.04422032583397983,0.0007757951900698216,0.0007757951900698216,0.01008533747090768,0.0023273855702094647,0.0062063615205585725,0.011636927851047323,0.0007757951900698216,0.0,0.0,0.0,0.0007757951900698216,0.0023273855702094647,0.003878975950349108,0.02094647013188518,0.030256012412723042,0.0,0.0,0.0,0.010861132660977503,0.0,0.013188518231186967,0.013188518231186967,0.0007757951900698216,0.004654771140418929,0.010861132660977503,0.016291698991466253,0.019394879751745538,0.016291698991466253,0.003878975950349108,0.0062063615205585725,0.02482544608223429,0.051978277734678044,0.008533747090768037,0.0,0.003878975950349108,0.0015515903801396431,0.0,0.0015515903801396431,0.04034134988363072,0.0395655546935609,0.01008533747090768,0.022498060512024826,0.026377036462373934,0.0007757951900698216,0.03180760279286268,0.003878975950349108,0.003878975950349108,0.028704422032583398,0.007757951900698216,0.030256012412723042,0.003878975950349108,0.0015515903801396431,0.0007757951900698216,0.0,0.012412723041117145,0.0023273855702094647,0.0023273855702094647,0.0062063615205585725,0.0023273855702094647,0.0,0.0,0.0,0.0031031807602792862,0.0031031807602792862,0.017067494181536073,0.004654771140418929,0.0069821567106283944,0.003878975950349108,0.011636927851047323,0.0007757951900698216,0.02404965089216447,0.0015515903801396431,0.0007757951900698216,0.008533747090768037,0.0,0.008533747090768037,0.0007757951900698216,0.013964313421256789,0.0,0.02017067494181536,0.0069821567106283944,0.021722265321955005,0.03646237393328161,0.019394879751745538,0.019394879751745538,0.008533747090768037
A2_10_2023_01_05,0.0,0.028415961305925032,0.016324062877871828,0.016324062877871828,0.0012091898428053204,0.003022974607013301,0.02720677146311971,0.0,0.0036275695284159614,0.015114873035066506,0.011487303506650543,0.015114873035066506,0.022974607013301087,0.0048367593712212815,0.0,0.006045949214026602,0.007859733978234583,0.007859733978234583,0.011487303506650543,0.0006045949214026602,0.0,0.0012091898428053204,0.0,0.0012091898428053204,0.005441354292623942,0.006650544135429262,0.015719467956469165,0.019347037484885126,0.0006045949214026602,0.0024183796856106408,0.0,0.014510278113663845,0.0012091898428053204,0.018137847642079808,0.016324062877871828,0.0006045949214026602,0.011487303506650543,0.012696493349455865,0.016928657799274487,0.01995163240628779,0.015114873035066506,0.009673518742442563,0.007859733978234583,0.012091898428053204,0.037484885126964934,0.012696493349455865,0.0048367593712212815,0.012696493349455865,0.0006045949214026602,0.0036275695284159614,0.0,0.02176541717049577,0.02357920193470375,0.015719467956469165,0.017533252720677146,0.030229746070133012,0.0036275695284159614,0.02902055622732769,0.011487303506650543,0.0006045949214026602,0.02176541717049577,0.010278113663845224,0.019347037484885126,0.0024183796856106408,0.0036275695284159614,0.0006045949214026602,0.004232164449818622,0.012091898428053204,0.009673518742442563,0.0048367593712212815,0.010882708585247884,0.007255139056831923,0.0012091898428053204,0.0,0.0,0.007859733978234583,0.0024183796856106408,0.014510278113663845,0.0006045949214026602,0.014510278113663845,0.009673518742442563,0.011487303506650543,0.005441354292623942,0.016324062877871828,0.007255139056831923,0.0024183796856106408,0.010278113663845224,0.0018137847642079807,0.008464328899637243,0.0024183796856106408,0.02418379685610641,0.0036275695284159614,0.021160822249093107,0.010278113663845224,0.022974607013301087,0.020556227327690448,0.015114873035066506,0.016324062877871828,0.007859733978234583
A3_16_2023_01_06,0.0,0.04069175991861648,0.017293997965412006,0.02034587995930824,0.0,0.001017293997965412,0.030518819938962362,0.0,0.001017293997965412,0.01017293997965412,0.01017293997965412,0.014242115971515769,0.03153611393692777,0.0,0.0,0.00508646998982706,0.00508646998982706,0.001017293997965412,0.017293997965412006,0.0,0.0,0.0,0.0,0.0,0.008138351983723296,0.003051881993896236,0.022380467955239063,0.0254323499491353,0.002034587995930824,0.0,0.0,0.015259409969481181,0.001017293997965412,0.01017293997965412,0.014242115971515769,0.003051881993896236,0.004069175991861648,0.009155645981688708,0.01627670396744659,0.01627670396744659,0.013224821973550356,0.003051881993896236,0.018311291963377416,0.028484231943031537,0.04374364191251272,0.015259409969481181,0.0,0.004069175991861648,0.001017293997965412,0.001017293997965412,0.0,0.03763987792472025,0.023397761953204477,0.01017293997965412,0.015259409969481181,0.03458799593082401,0.001017293997965412,0.03662258392675483,0.004069175991861648,0.0,0.028484231943031537,0.015259409969481181,0.01627670396744659,0.001017293997965412,0.001017293997965412,0.0,0.0,0.011190233977619531,0.002034587995930824,0.0,0.012207527975584944,0.004069175991861648,0.0,0.0,0.0,0.003051881993896236,0.003051881993896236,0.013224821973550356,0.001017293997965412,0.008138351983723296,0.004069175991861648,0.017293997965412006,0.001017293997965412,0.04170905391658189,0.006103763987792472,0.001017293997965412,0.009155645981688708,0.001017293997965412,0.007121057985757884,0.001017293997965412,0.028484231943031537,0.004069175991861648,0.024415055951169887,0.007121057985757884,0.012207527975584944,0.03458799593082401,0.013224821973550356,0.01017293997965412,0.009155645981688708
A4_17_2023_01_07,0.0,0.02490960224989956,0.012856568903173965,0.01687424668541583,0.0,0.0032141422257934912,0.027320208919244676,0.0,0.0008035355564483728,0.009642426677380474,0.010445962233828847,0.010445962233828847,0.03133788670148654,0.0008035355564483728,0.0,0.01124949779027722,0.0032141422257934912,0.00562474889513861,0.012856568903173965,0.0008035355564483728,0.0,0.0008035355564483728,0.0,0.0,0.00562474889513861,0.0032141422257934912,0.01687424668541583,0.03214142225793491,0.0,0.0,0.0,0.009642426677380474,0.0,0.01446364001607071,0.017677782241864202,0.0032141422257934912,0.0064282844515869825,0.01124949779027722,0.019284853354760947,0.019284853354760947,0.012856568903173965,0.0064282844515869825,0.01446364001607071,0.01687424668541583,0.0441944556046605,0.01687424668541583,0.0016070711128967456,0.009642426677380474,0.0,0.0016070711128967456,0.0,0.052229811169144234,0.03133788670148654,0.01446364001607071,0.018481317798312576,0.02490960224989956,0.0008035355564483728,0.024106066693451184,0.009642426677380474,0.0,0.027320208919244676,0.008838891120932101,0.020088388911209322,0.0024106066693451184,0.0,0.0016070711128967456,0.0024106066693451184,0.015267175572519083,0.004017677782241864,0.0016070711128967456,0.01124949779027722,0.00562474889513861,0.0,0.0,0.0,0.0032141422257934912,0.0024106066693451184,0.02490960224989956,0.0016070711128967456,0.008035355564483728,0.0024106066693451184,0.01446364001607071,0.0032141422257934912,0.02490960224989956,0.0064282844515869825,0.0,0.012856568903173965,0.0,0.010445962233828847,0.0016070711128967456,0.02571313780634793,0.0032141422257934912,0.019284853354760947,0.0032141422257934912,0.01687424668541583,0.03133788670148654,0.017677782241864202,0.013660104459622338,0.009240658899156288
A5_19_2023_01_08,0.0,0.12568306010928962,0.00546448087431694,0.0,0.0,0.0,0.0,0.0,0.0,0.01092896174863388,0.0,0.00546448087431694,0.0,0.0,0.0,0.00546448087431694,0.0,0.0,0.0,0.00546448087431694,0.0,0.0,0.0,0.0,0.0,0.00546448087431694,0.00546448087431694,0.0546448087431694,0.0,0.0,0.0,0.00546448087431694,0.0,0.0,0.00546448087431694,0.0,0.0,0.0,0.0,0.03278688524590164,0.00546448087431694,0.00546448087431694,0.0,0.04371584699453552,0.0546448087431694,0.0273224043715847,0.0,0.0,0.0,0.0,0.0,0.16939890710382513,0.01639344262295082,0.0,0.0,0.04371584699453552,0.0,0.08196721311475409,0.0,0.0,0.0,0.0,0.01092896174863388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02185792349726776,0.0,0.0,0.0,0.01092896174863388,0.0,0.01639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01639344262295082,0.1912568306010929,0.0,0.01092896174863388,0.00546448087431694
A6_25_2023_01_09,0.0,0.020134228187919462,0.013422818791946308,0.020134228187919462,0.0050335570469798654,0.006711409395973154,0.04194630872483222,0.0,0.003355704697986577,0.015100671140939598,0.018456375838926176,0.010067114093959731,0.0436241610738255,0.003355704697986577,0.0,0.015100671140939598,0.006711409395973154,0.015100671140939598,0.015100671140939598,0.003355704697986577,0.0,0.0,0.0,0.0,0.008389261744966443,0.0050335570469798654,0.008389261744966443,0.013422818791946308,0.0,0.0,0.0,0.010067114093959731,0.0,0.0050335570469798654,0.01174496644295302,0.003355704697986577,0.008389261744966443,0.0050335570469798654,0.013422818791946308,0.008389261744966443,0.003355704697986577,0.003355704697986577,0.020134228187919462,0.018456375838926176,0.04530201342281879,0.006711409395973154,0.008389261744966443,0.006711409395973154,0.0,0.0016778523489932886,0.0,0.026845637583892617,0.026845637583892617,0.008389261744966443,0.018456375838926176,0.018456375838926176,0.006711409395973154,0.028523489932885907,0.0050335570469798654,0.0016778523489932886,0.006711409395973154,0.015100671140939598,0.020134228187919462,0.0,0.0,0.0016778523489932886,0.006711409395973154,0.006711409395973154,0.016778523489932886,0.0016778523489932886,0.010067114093959731,0.0016778523489932886,0.0016778523489932886,0.0,0.0,0.0016778523489932886,0.006711409395973154,0.02181208053691275,0.0,0.0050335570469798654,0.008389261744966443,0.010067114093959731,0.008389261744966443,0.016778523489932886,0.015100671140939598,0.003355704697986577,0.01174496644295302,0.0,0.018456375838926176,0.0016778523489932886,0.03859060402684564,0.003355704697986577,0.028523489932885907,0.015100671140939598,0.016778523489932886,0.03691275167785235,0.01174496644295302,0.015100671140939598,0.003355704697986577
B1_05_2023_01_05,0.0,0.04126984126984127,0.013756613756613757,0.01904761904761905,0.0,0.006349206349206349,0.025396825396825397,0.0,0.0,0.014814814814814815,0.008465608465608466,0.020105820105820106,0.04021164021164021,0.0010582010582010583,0.0,0.0031746031746031746,0.0,0.005291005291005291,0.0021164021164021165,0.0010582010582010583,0.0,0.0,0.0,0.0,0.0021164021164021165,0.004232804232804233,0.020105820105820106,0.027513227513227514,0.0,0.0,0.0,0.012698412698412698,0.0,0.004232804232804233,0.006349206349206349,0.0010582010582010583,0.0021164021164021165,0.008465608465608466,0.020105820105820106,0.025396825396825397,0.012698412698412698,0.0010582010582010583,0.016931216931216932,0.030687830687830688,0.047619047619047616,0.006349206349206349,0.0,0.0021164021164021165,0.0021164021164021165,0.0,0.0010582010582010583,0.050793650793650794,0.02857142857142857,0.007407407407407408,0.010582010582010581,0.039153439153439155,0.0010582010582010583,0.04126984126984127,0.0031746031746031746,0.005291005291005291,0.03492063492063492,0.01904761904761905,0.037037037037037035,0.004232804232804233,0.0031746031746031746,0.0,0.0,0.014814814814814815,0.0021164021164021165,0.0,0.010582010582010581,0.004232804232804233,0.0,0.0,0.0,0.004232804232804233,0.0021164021164021165,0.01904761904761905,0.0031746031746031746,0.007407407407407408,0.0,0.010582010582010581,0.0,0.027513227513227514,0.007407407407407408,0.0010582010582010583,0.015873015873015872,0.0,0.005291005291005291,0.0010582010582010583,0.01798941798941799,0.0,0.020105820105820106,0.005291005291005291,0.01798941798941799,0.02857142857142857,0.016931216931216932,0.009523809523809525,0.004232804232804233
B2_10_2023_01_06,0.0,0.020091848450057407,0.016073478760045924,0.015499425947187142,0.000574052812858783,0.008036739380022962,0.03157290470723306,0.000574052812858783,0.0,0.017795637198622274,0.016073478760045924,0.016647531572904706,0.03444316877152698,0.0,0.0,0.006314580941446613,0.002296211251435132,0.006314580941446613,0.011481056257175661,0.0,0.000574052812858783,0.001722158438576349,0.0,0.000574052812858783,0.0028702640642939152,0.013777267508610792,0.01951779563719862,0.02640642939150402,0.001722158438576349,0.0,0.0,0.01722158438576349,0.000574052812858783,0.008610792192881744,0.009184845005740528,0.003444316877152698,0.005166475315729047,0.010907003444316877,0.014925373134328358,0.016647531572904706,0.01722158438576349,0.0028702640642939152,0.013777267508610792,0.020091848450057407,0.05166475315729047,0.018369690011481057,0.0,0.004018369690011481,0.0,0.001722158438576349,0.000574052812858783,0.027554535017221583,0.02525832376578645,0.012055109070034443,0.01320321469575201,0.0269804822043628,0.002296211251435132,0.02525832376578645,0.005166475315729047,0.001148105625717566,0.02870264064293915,0.010907003444316877,0.02123995407577497,0.001148105625717566,0.004018369690011481,0.001722158438576349,0.003444316877152698,0.013777267508610792,0.004018369690011481,0.0028702640642939152,0.01320321469575201,0.005166475315729047,0.0,0.0,0.000574052812858783,0.006888633754305396,0.003444316877152698,0.01951779563719862,0.001722158438576349,0.010907003444316877,0.003444316877152698,0.013777267508610792,0.001722158438576349,0.022388059701492536,0.0057405281285878304,0.001148105625717566,0.015499425947187142,0.0,0.009184845005740528,0.001148105625717566,0.020091848450057407,0.000574052812858783,0.025832376578645237,0.010907003444316877,0.01951779563719862,0.025832376578645237,0.017795637198622274,0.018369690011481057,0.006888633754305396
B3_16_2023_01_07,0.0,0.05687203791469194,0.01579778830963665,0.001579778830963665,0.0,0.001579778830963665,0.045813586097946286,0.0,0.001579778830963665,0.022116903633491312,0.00631911532385466,0.018957345971563982,0.00631911532385466,0.0,0.0,0.0,0.001579778830963665,0.00315955766192733,0.0,0.0,0.0,0.0,0.0,0.0,0.00315955766192733,0.001579778830963665,0.037914691943127965,0.04897314375987362,0.0,0.0,0.0,0.007898894154818325,0.0,0.007898894154818325,0.00631911532385466,0.0,0.0,0.00631911532385466,0.00631911532385466,0.023696682464454975,0.01263823064770932,0.001579778830963665,0.009478672985781991,0.023696682464454975,0.05687203791469194,0.023696682464454975,0.0,0.001579778830963665,0.0,0.0,0.0,0.05529225908372828,0.030015797788309637,0.007898894154818325,0.011058451816745656,0.037914691943127965,0.0,0.045813586097946286,0.001579778830963665,0.001579778830963665,0.04265402843601896,0.017377567140600316,0.05687203791469194,0.007898894154818325,0.004739336492890996,0.00315955766192733,0.001579778830963665,0.00631911532385466,0.001579778830963665,0.001579778830963665,0.00631911532385466,0.001579778830963665,0.0,0.0,0.0,0.00315955766192733,0.00315955766192733,0.020537124802527645,0.0,0.004739336492890996,0.001579778830963665,0.018957345971563982,0.0,0.0315955766192733,0.004739336492890996,0.0,0.00315955766192733,0.0,0.001579778830963665,0.0,0.00631911532385466,0.0,0.011058451816745656,0.0,0.017377567140600316,0.052132701421800945,0.007898894154818325,0.00631911532385466,0.001579778830963665
B4_17_2023_01_08,0.0,0.036303630363036306,0.014301430143014302,0.0088008800880088,0.0,0.0044004400440044,0.034103410341034104,0.0,0.0,0.007700770077007701,0.006600660066006601,0.005500550055005501,0.026402640264026403,0.0,0.0,0.007700770077007701,0.0,0.0044004400440044,0.007700770077007701,0.0,0.0,0.0,0.0,0.0,0.0,0.0044004400440044,0.026402640264026403,0.03850385038503851,0.0,0.0,0.0,0.019801980198019802,0.0011001100110011,0.007700770077007701,0.009900990099009901,0.0,0.0044004400440044,0.0088008800880088,0.0121012101210121,0.013201320132013201,0.020902090209020903,0.0011001100110011,0.0088008800880088,0.0176017601760176,0.05500550055005501,0.009900990099009901,0.0,0.0022002200220022,0.0011001100110011,0.0,0.0,0.045104510451045104,0.0352035203520352,0.0033003300330033004,0.020902090209020903,0.0429042904290429,0.0,0.036303630363036306,0.005500550055005501,0.0,0.0407040704070407,0.0121012101210121,0.041804180418041806,0.0,0.0022002200220022,0.0,0.0011001100110011,0.013201320132013201,0.0022002200220022,0.006600660066006601,0.0044004400440044,0.0022002200220022,0.0,0.0,0.0,0.0044004400440044,0.0022002200220022,0.041804180418041806,0.0011001100110011,0.007700770077007701,0.005500550055005501,0.0165016501650165,0.0011001100110011,0.0187018701870187,0.0033003300330033004,0.0011001100110011,0.007700770077007701,0.0011001100110011,0.0088008800880088,0.0022002200220022,0.019801980198019802,0.0022002200220022,0.0231023102310231,0.0011001100110011,0.014301430143014302,0.0462046204620462,0.006600660066006601,0.015401540154015401,0.005500550055005501
B5_19_2023_01_09,0.0,0.027435610302351622,0.013997760358342666,0.020716685330347144,0.0005599104143337066,0.005599104143337066,0.02967525195968645,0.0,0.0,0.0167973124300112,0.007278835386338186,0.011758118701007838,0.02631578947368421,0.0033594624860022394,0.0,0.006718924972004479,0.003919372900335946,0.012318029115341545,0.010078387458006719,0.0022396416573348264,0.0,0.0022396416573348264,0.0,0.0011198208286674132,0.0016797312430011197,0.0033594624860022394,0.019036954087346025,0.024076147816349383,0.0011198208286674132,0.0,0.0,0.015677491601343786,0.0,0.010078387458006719,0.010638297872340425,0.0016797312430011197,0.011758118701007838,0.012877939529675251,0.013997760358342666,0.020716685330347144,0.011758118701007838,0.002799552071668533,0.011198208286674132,0.01791713325867861,0.030795072788353865,0.018477043673012318,0.0011198208286674132,0.010638297872340425,0.0011198208286674132,0.0016797312430011197,0.0016797312430011197,0.03471444568868981,0.020156774916013438,0.012877939529675251,0.015117581187010079,0.027995520716685332,0.002799552071668533,0.025195968645016796,0.011198208286674132,0.002799552071668533,0.026875699888017916,0.010078387458006719,0.025755879059350503,0.0016797312430011197,0.0033594624860022394,0.0011198208286674132,0.004479283314669653,0.011758118701007838,0.006718924972004479,0.006718924972004479,0.013437849944008958,0.008958566629339306,0.0,0.0,0.0,0.007278835386338186,0.006159014557670772,0.015677491601343786,0.002799552071668533,0.009518477043673012,0.006718924972004479,0.014557670772676373,0.003919372900335946,0.022396416573348264,0.005599104143337066,0.002799552071668533,0.012877939529675251,0.0005599104143337066,0.008958566629339306,0.002799552071668533,0.027435610302351622,0.005039193729003359,0.021836506159014557,0.012318029115341545,0.015117581187010079,0.027995520716685332,0.013437849944008958,0.015117581187010079,0.007278835386338186
