sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
B5_19_2023_01_09,0.0,400.0,400.0,400.0,114.0,400.0,400.0,47.0,179.0,400.0,400.0,400.0,400.0,178.0,0.0,400.0,400.0,400.0,400.0,377.0,28.0,307.0,7.0,207.0,400.0,400.0,400.0,400.0,231.0,286.0,4.0,400.0,145.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,86.0,400.0,107.0,400.0,400.0,400.0,400.0,400.0,355.0,400.0,400.0,307.0,400.0,400.0,400.0,400.0,400.0,262.0,400.0,400.0,400.0,400.0,400.0,400.0,41.0,11.0,0.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,343.0,400.0,133.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0
B6_25_2023_01_10,0.0,400.0,400.0,400.0,124.0,290.0,400.0,54.0,170.0,400.0,400.0,400.0,400.0,365.0,0.0,400.0,400.0,400.0,400.0,379.0,22.0,207.0,15.0,169.0,400.0,400.0,400.0,400.0,97.0,225.0,8.0,400.0,149.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,350.0,400.0,66.0,399.0,37.0,400.0,400.0,400.0,400.0,400.0,355.0,400.0,400.0,181.0,400.0,400.0,400.0,177.0,400.0,183.0,400.0,400.0,400.0,400.0,400.0,400.0,66.0,25.0,8.0,371.0,400.0,400.0,248.0,400.0,400.0,400.0,400.0,400.0,400.0,319.0,400.0,108.0,400.0,189.0,400.0,386.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0
C1_05_2023_01_06,0.0,400.0,400.0,400.0,36.0,267.0,400.0,18.0,68.0,400.0,400.0,400.0,400.0,134.0,0.0,400.0,400.0,400.0,400.0,138.0,7.0,165.0,1.0,139.0,400.0,378.0,400.0,400.0,199.0,122.0,2.0,400.0,112.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,130.0,400.0,61.0,256.0,89.0,400.0,400.0,400.0,400.0,400.0,174.0,400.0,400.0,249.0,400.0,400.0,400.0,400.0,215.0,135.0,334.0,400.0,400.0,370.0,400.0,400.0,7.0,12.0,0.0,400.0,360.0,400.0,348.0,400.0,400.0,400.0,307.0,400.0,400.0,156.0,400.0,82.0,400.0,364.0,400.0,392.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0
C2_10_2023_01_07,0.0,400.0,400.0,400.0,59.0,400.0,400.0,27.0,163.0,400.0,400.0,400.0,400.0,242.0,0.0,400.0,400.0,400.0,400.0,310.0,30.0,297.0,3.0,271.0,400.0,400.0,400.0,400.0,295.0,295.0,6.0,400.0,170.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,95.0,400.0,106.0,400.0,400.0,400.0,400.0,400.0,362.0,400.0,400.0,399.0,400.0,400.0,400.0,400.0,356.0,300.0,400.0,400.0,400.0,400.0,400.0,400.0,25.0,22.0,0.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,256.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0
C3_16_2023_01_08,2.0,400.0,400.0,400.0,112.0,400.0,400.0,61.0,249.0,400.0,400.0,400.0,400.0,357.0,0.0,400.0,400.0,400.0,400.0,400.0,45.0,196.0,48.0,284.0,400.0,400.0,400.0,400.0,134.0,321.0,16.0,400.0,348.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,83.0,400.0,49.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,81.0,400.0,400.0,400.0,131.0,364.0,96.0,400.0,400.0,400.0,400.0,400.0,400.0,246.0,42.0,3.0,380.0,400.0,400.0,185.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,249.0,400.0,174.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0
C4_17_2023_01_09,0.0,400.0,400.0,400.0,62.0,400.0,400.0,34.0,143.0,400.0,400.0,400.0,400.0,205.0,1.0,400.0,400.0,400.0,400.0,227.0,17.0,205.0,4.0,168.0,400.0,400.0,400.0,400.0,144.0,135.0,3.0,400.0,87.5,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,268.0,400.0,58.0,396.0,57.0,400.0,400.0,400.0,400.0,400.0,354.0,400.0,400.0,150.0,400.0,400.0,400.0,255.0,311.0,215.0,400.0,400.0,400.0,400.0,400.0,400.0,27.0,5.0,1.0,400.0,400.0,400.0,174.0,400.0,400.0,400.0,382.0,400.0,400.0,318.0,400.0,120.0,400.0,382.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0
C5_19_2023_01_10,0.0,400.0,400.0,400.0,0.0,74.0,400.0,1.0,2.0,400.0,23.0,400.0,30.0,3.0,0.0,179.0,9.0,186.0,29.0,2.0,0.0,3.0,0.0,5.0,10.0,99.0,400.0,400.0,2.0,2.0,0.0,400.0,1.0,342.0,106.0,26.0,8.0,269.0,35.0,400.0,306.0,101.0,112.0,400.0,400.0,400.0,0.0,96.0,0.0,11.0,5.0,400.0,400.0,400.0,61.0,400.0,0.0,400.0,8.0,99.0,400.0,400.0,400.0,312.0,4.0,15.0,1.0,258.0,5.0,51.0,0.0,148.0,0.0,0.0,0.0,80.0,2.0,400.0,73.0,63.0,1.0,400.0,3.0,400.0,29.0,10.0,178.0,2.0,46.0,61.0,11.0,10.0,110.0,89.0,400.0,400.0,130.0,400.0,80.0
D1_05_2023_01_07,0.0,400.0,400.0,400.0,0.0,46.0,400.0,1.0,5.0,400.0,230.0,400.0,400.0,4.0,0.0,275.0,72.0,203.0,390.0,6.0,0.0,2.0,0.0,4.0,82.0,133.0,400.0,400.0,22.0,4.0,0.0,400.0,10.0,379.0,400.0,21.0,96.0,334.0,354.0,400.0,400.0,107.0,400.0,400.0,400.0,400.0,6.0,138.0,8.0,28.0,24.0,400.0,400.0,400.0,400.0,400.0,3.0,400.0,34.0,112.0,400.0,400.0,400.0,319.0,13.0,24.0,4.0,391.0,34.0,78.0,127.0,158.0,0.0,0.0,0.0,107.0,20.0,400.0,283.0,79.0,12.0,400.0,20.0,400.0,153.0,7.0,400.0,10.0,286.0,41.0,290.0,15.0,400.0,110.0,400.0,400.0,400.0,400.0,187.5
D2_10_2023_01_08,0.0,400.0,400.0,400.0,101.0,400.0,400.0,66.0,162.0,400.0,400.0,400.0,400.0,299.0,0.0,400.0,400.0,400.0,400.0,400.0,41.0,347.0,15.0,343.0,400.0,400.0,400.0,400.0,279.0,400.0,17.0,400.0,324.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,114.0,400.0,79.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,228.0,400.0,400.0,400.0,329.0,400.0,237.0,400.0,400.0,400.0,400.0,400.0,400.0,115.0,22.0,3.0,400.0,400.0,400.0,243.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,220.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0
D3_16_2023_01_09,3.0,400.0,400.0,400.0,185.0,400.0,400.0,55.0,400.0,400.0,400.0,400.0,400.0,400.0,0.0,400.0,400.0,400.0,400.0,400.0,40.0,359.0,21.0,400.0,400.0,400.0,400.0,400.0,187.0,327.0,11.0,400.0,150.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,95.0,400.0,61.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,125.0,400.0,400.0,400.0,165.0,400.0,103.0,400.0,400.0,400.0,400.0,400.0,400.0,129.0,31.0,2.0,400.0,400.0,400.0,243.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,300.0,400.0,233.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0
